date,DDD_CAR,DDD_X,FF_AVG,FF_X,RH_AVG,RR,SS,TAVG,TN,TX
2022-03-05,C ,300.0,1.0,3.0,82.0,,0.5,21.7,19.7,26.6
2022-03-06,C ,190.0,1.0,3.0,80.0,13.3,2.8,22.1,19.5,27.3
2022-03-07,C ,10.0,0.0,2.0,86.0,3.9,4.0,22.0,20.0,25.4
2022-03-08,C ,160.0,0.0,1.0,88.0,1.1,0.5,21.2,18.6,25.1
2022-03-09,C ,0.0,0.0,0.0,93.0,10.0,1.5,20.8,19.4,25.2
2022-03-10,C ,310.0,0.0,3.0,94.0,19.4,0.3,21.5,19.4,24.8
2022-03-11,C ,320.0,1.0,3.0,88.0,1.0,1.8,21.7,19.5,26.4
2022-03-12,C ,310.0,1.0,5.0,91.0,12.0,5.5,21.0,19.0,25.3
2022-03-13,C ,260.0,0.0,3.0,92.0,46.6,3.7,21.5,19.5,26.2
2022-03-14,C ,320.0,0.0,4.0,90.0,43.0,2.7,21.5,19.2,25.8
2022-03-15,C ,290.0,0.0,2.0,94.0,5.3,4.4,21.2,19.0,24.0
2022-03-16,C ,270.0,0.0,4.0,86.0,0.2,0.0,22.1,18.5,27.7
2022-03-17,C ,320.0,1.0,3.0,86.0,,5.6,22.9,19.2,27.3
2022-03-18,C ,320.0,0.0,2.0,93.0,0.2,5.0,20.8,19.7,24.8
2022-03-19,C ,160.0,0.0,2.0,83.0,25.1,1.2,22.2,19.0,26.9
2022-03-20,C ,230.0,1.0,3.0,78.0,0.0,5.1,22.4,19.2,28.3
2022-03-21,C ,180.0,1.0,3.0,79.0,,6.8,22.3,19.6,25.8
2022-03-22,C ,20.0,0.0,3.0,82.0,0.6,,22.5,20.2,26.8
2022-03-23,C ,320.0,1.0,3.0,86.0,5.6,4.3,21.6,19.7,26.0
2022-03-24,C ,340.0,1.0,3.0,84.0,3.4,1.5,21.8,18.4,26.7
2022-03-25,C ,320.0,0.0,4.0,82.0,3.4,6.8,22.8,18.6,27.8
2022-03-26,C ,180.0,0.0,1.0,89.0,12.1,7.0,20.6,19.8,23.8
2022-03-27,C ,270.0,0.0,4.0,85.0,0.5,0.0,21.8,19.2,26.0
2022-03-28,C ,270.0,0.0,3.0,84.0,6.8,5.9,21.9,,25.4
2022-03-29,C ,270.0,0.0,2.0,81.0,,3.9,22.1,18.0,25.5
2022-03-30,C ,320.0,1.0,3.0,78.0,,0.7,22.8,19.2,27.4
2022-03-31,C ,310.0,1.0,4.0,78.0,0.0,8.3,21.7,18.7,27.4
2022-04-01,C ,30.0,0.0,2.0,82.0,19.5,5.7,21.7,18.0,24.7
2022-04-02,C ,250.0,0.0,2.0,82.0,,0.0,22.2,19.7,26.6
2022-04-03,C ,280.0,0.0,3.0,86.0,,4.3,21.0,18.6,26.1
2022-04-04,C ,350.0,0.0,4.0,84.0,14.8,3.2,21.6,18.8,26.3
2022-04-05,C ,320.0,0.0,2.0,91.0,0.6,4.5,21.2,19.2,24.6
2022-04-06,C ,340.0,0.0,2.0,85.0,18.1,1.7,21.4,18.6,26.8
2022-04-07,C ,310.0,0.0,2.0,86.0,6.0,5.5,21.2,18.0,27.2
2022-04-08,C ,290.0,0.0,4.0,84.0,1.5,7.3,21.7,18.2,25.8
2022-04-09,C ,330.0,0.0,3.0,88.0,1.8,1.7,20.6,18.6,25.0
2022-04-10,C ,360.0,0.0,3.0,90.0,24.0,1.2,21.1,18.8,26.7
2022-04-11,C ,320.0,0.0,2.0,95.0,2.7,0.7,20.5,19.2,24.9
2022-04-12,C ,290.0,0.0,3.0,92.0,27.4,2.0,20.9,19.2,24.2
2022-04-13,C ,310.0,0.0,3.0,90.0,0.7,2.1,20.7,18.3,24.8
2022-04-14,C ,300.0,0.0,2.0,92.0,18.5,3.2,21.5,18.7,26.6
2022-04-15,C ,300.0,0.0,4.0,92.0,0.1,3.4,21.7,19.4,25.8
2022-04-16,C ,330.0,0.0,4.0,87.0,64.0,2.8,21.8,19.0,26.7
2022-04-17,C ,330.0,0.0,4.0,89.0,,5.0,22.3,19.2,27.6
2022-04-18,C ,320.0,0.0,2.0,92.0,0.5,0.0,21.9,19.3,26.4
2022-04-19,C ,350.0,0.0,2.0,93.0,89.1,2.9,21.0,19.0,26.0
2022-04-20,C ,300.0,0.0,3.0,89.0,63.5,2.5,21.8,19.2,26.4
2022-04-21,C ,330.0,0.0,2.0,94.0,9.2,4.8,20.6,19.6,22.0
2022-04-22,C ,350.0,0.0,2.0,90.0,2.7,0.0,21.5,19.3,25.2
2022-04-23,C ,0.0,0.0,0.0,84.0,4.3,1.7,22.3,19.3,27.5
2022-04-24,C ,270.0,0.0,3.0,88.0,14.3,7.0,22.3,19.4,26.2
2022-04-25,C ,270.0,0.0,4.0,86.0,0.0,5.6,22.0,19.5,26.7
2022-04-26,C ,0.0,0.0,0.0,82.0,21.1,3.9,22.7,19.5,27.4
2022-04-27,C ,310.0,0.0,3.0,82.0,0.0,6.0,21.6,20.0,25.8
2022-04-28,C ,360.0,1.0,3.0,84.0,51.2,2.8,22.1,18.7,26.6
2022-04-29,C ,310.0,1.0,3.0,87.0,,2.5,22.5,19.7,26.8
2022-04-30,C ,330.0,0.0,5.0,91.0,0.0,2.7,22.1,19.8,25.6
2022-05-01,C ,310.0,0.0,4.0,92.0,6.8,0.2,21.8,19.6,25.8
2022-05-02,C ,300.0,0.0,3.0,93.0,6.4,1.9,21.3,19.4,25.0
2022-05-03,C ,310.0,1.0,4.0,82.0,22.8,3.0,22.3,18.8,27.4
2022-05-04,C ,320.0,1.0,4.0,90.0,,6.4,21.9,19.4,26.5
2022-05-05,C ,330.0,0.0,3.0,89.0,4.7,3.0,22.0,19.3,26.6
2022-05-06,C ,330.0,0.0,2.0,88.0,0.2,4.8,22.9,19.5,27.3
2022-05-07,C ,310.0,0.0,3.0,92.0,0.0,4.9,21.3,19.2,25.9
2022-05-08,C ,290.0,1.0,3.0,83.0,3.0,3.9,23.7,19.7,29.0
2022-05-09,C ,160.0,0.0,1.0,87.0,,6.7,23.2,20.6,27.8
2022-05-10,C ,340.0,0.0,2.0,87.0,5.6,3.7,22.8,20.1,26.9
2022-05-11,C ,310.0,0.0,3.0,89.0,0.6,3.6,23.0,20.4,25.8
2022-05-12,C ,320.0,0.0,3.0,85.0,2.1,2.5,22.8,19.3,27.0
2022-05-13,C ,270.0,1.0,5.0,80.0,0.0,5.4,23.9,20.8,28.1
2022-05-14,C ,290.0,0.0,2.0,82.0,0.0,7.8,22.9,20.6,26.8
2022-05-15,C ,290.0,0.0,2.0,87.0,2.6,2.9,21.9,19.4,25.4
2022-05-16,C ,360.0,1.0,3.0,88.0,19.0,2.4,22.4,19.4,27.4
2022-05-17,C ,320.0,0.0,3.0,91.0,1.0,4.8,22.0,19.4,26.0
2022-05-18,C ,320.0,0.0,3.0,95.0,12.0,3.8,20.8,19.0,25.2
2022-05-19,C ,340.0,0.0,3.0,92.0,35.0,2.3,21.0,19.0,25.2
2022-05-20,C ,340.0,0.0,3.0,94.0,4.7,3.2,21.5,19.3,25.4
2022-05-21,C ,270.0,0.0,2.0,93.0,36.2,0.3,21.1,18.8,25.0
2022-05-22,C ,320.0,0.0,3.0,86.0,1.5,0.4,22.1,19.2,26.4
2022-05-23,E ,330.0,1.0,3.0,84.0,,1.6,22.9,19.0,27.4
2022-05-24,C ,120.0,1.0,4.0,73.0,,5.7,23.5,20.6,27.0
2022-05-25,C ,360.0,0.0,0.0,89.0,0.0,3.8,21.7,19.6,26.2
2022-05-26,C ,290.0,0.0,2.0,84.0,14.4,2.5,21.5,18.4,25.8
2022-05-27,C ,260.0,1.0,4.0,80.0,,0.2,23.0,19.3,28.2
2022-05-28,C ,180.0,0.0,4.0,85.0,11.0,8.0,20.4,18.4,23.4
2022-05-29,C ,340.0,1.0,3.0,89.0,15.2,0.2,21.3,18.2,24.5
2022-05-30,C ,290.0,0.0,3.0,87.0,0.4,2.5,21.1,19.3,23.5
2022-05-31,C ,330.0,1.0,3.0,89.0,13.1,0.7,21.2,18.5,25.4
2022-06-01,C ,330.0,1.0,4.0,86.0,72.4,4.0,21.8,18.5,26.5
2022-06-02,C ,330.0,0.0,2.0,93.0,,6.0,21.7,19.2,24.4
2022-06-03,C ,320.0,0.0,2.0,88.0,21.7,1.9,21.0,18.0,25.0
2022-06-04,C ,310.0,1.0,3.0,89.0,0.1,4.5,21.1,18.6,25.5
2022-06-05,C ,320.0,0.0,1.0,90.0,6.7,3.8,20.8,18.8,25.6
2022-06-06,C ,310.0,0.0,2.0,92.0,9.3,4.0,20.3,18.2,24.4
2022-06-07,C ,80.0,1.0,3.0,74.0,86.8,1.4,22.7,18.0,27.6
2022-06-08,C ,350.0,0.0,3.0,87.0,0.0,7.2,22.1,20.5,26.3
2022-06-09,C ,310.0,0.0,3.0,92.0,18.7,4.1,20.6,18.4,24.6
2022-06-10,C ,300.0,0.0,2.0,87.0,15.5,3.3,21.5,18.0,26.5
2022-06-11,C ,340.0,0.0,1.0,91.0,24.0,7.0,21.4,18.6,25.0
2022-06-12,C ,320.0,0.0,2.0,91.0,2.2,2.2,21.3,18.8,24.8
2022-06-13,C ,290.0,0.0,2.0,93.0,23.7,1.6,20.5,18.4,25.0
2022-06-14,C ,320.0,0.0,3.0,92.0,1.4,1.9,21.3,18.4,25.0
2022-06-15,C ,30.0,0.0,3.0,89.0,0.0,4.5,21.2,19.0,26.1
2022-06-16,C ,320.0,1.0,3.0,86.0,7.6,1.1,21.2,18.6,25.4
2022-06-17,C ,260.0,0.0,1.0,94.0,0.0,2.3,20.5,19.0,24.6
2022-06-18,C ,290.0,0.0,2.0,90.0,3.1,0.5,20.5,18.3,23.7
2022-06-19,C ,320.0,0.0,3.0,85.0,1.2,1.7,21.2,17.8,26.4
2022-06-20,C ,307.0,1.0,3.0,90.0,0.5,7.3,21.1,18.0,25.2
2022-06-21,C ,270.0,0.0,3.0,85.0,6.2,4.7,21.2,18.4,25.4
2022-06-22,C ,270.0,1.0,2.0,90.0,,2.9,21.5,18.8,25.4
2022-06-23,C ,290.0,1.0,4.0,85.0,7.0,4.0,21.9,19.0,26.0
2022-06-24,C ,290.0,0.0,2.0,87.0,0.7,6.8,20.7,18.0,25.0
2022-06-25,C ,300.0,0.0,3.0,90.0,3.5,3.7,20.7,17.8,25.0
2022-06-26,C ,320.0,0.0,2.0,95.0,3.9,2.4,20.8,18.6,23.5
2022-06-27,C ,320.0,0.0,2.0,92.0,15.5,0.1,21.0,19.2,25.2
2022-06-28,C ,330.0,0.0,2.0,88.0,16.6,1.0,21.3,18.7,25.6
2022-06-29,C ,310.0,1.0,2.0,78.0,0.0,7.7,20.8,17.0,26.4
2022-06-30,C ,310.0,0.0,3.0,76.0,0.0,8.2,20.6,16.5,25.6
2022-07-01,C ,340.0,0.0,3.0,78.0,0.0,6.5,20.6,16.0,25.8
2022-07-02,C ,320.0,1.0,4.0,87.0,0.0,9.0,21.8,16.8,26.4
2022-07-03,C ,150.0,0.0,2.0,87.0,2.8,4.2,22.1,18.5,27.3
2022-07-04,E ,90.0,1.0,3.0,74.0,0.2,2.7,23.5,19.0,28.0
2022-07-05,S ,320.0,1.0,3.0,86.0,0.0,8.1,21.9,19.5,26.4
2022-07-06,C ,340.0,0.0,3.0,94.0,5.9,4.5,20.6,19.4,23.2
2022-07-07,C ,310.0,0.0,2.0,88.0,16.6,1.0,21.2,19.0,25.8
2022-07-08,C ,360.0,0.0,3.0,86.0,7.2,6.0,20.6,17.1,26.4
2022-07-09,C ,0.0,0.0,0.0,76.0,0.0,5.7,21.1,17.6,25.7
2022-07-10,C ,360.0,0.0,2.0,86.0,0.0,7.8,20.4,17.0,25.2
2022-07-11,C ,300.0,0.0,1.0,82.0,0.0,5.3,21.1,17.5,25.8
2022-07-12,C ,330.0,0.0,3.0,90.0,0.0,3.5,21.4,17.0,24.2
2022-07-13,C ,330.0,0.0,3.0,93.0,23.3,0.6,20.2,18.5,24.2
2022-07-14,C ,110.0,0.0,1.0,90.0,6.7,1.0,21.9,18.8,25.6
2022-07-15,C ,350.0,0.0,4.0,92.0,1.2,4.3,21.1,19.3,24.5
2022-07-16,C ,0.0,0.0,0.0,90.0,46.6,1.3,19.7,,23.3
2022-07-17,C ,290.0,0.0,2.0,90.0,4.9,0.0,21.3,17.8,26.0
2022-07-18,C ,350.0,1.0,3.0,86.0,0.0,2.3,21.5,18.7,27.2
2022-07-19,C ,350.0,0.0,2.0,83.0,0.0,5.5,21.9,18.4,26.0
2022-07-20,C ,140.0,0.0,2.0,87.0,,5.6,22.2,19.0,26.3
2022-07-21,C ,290.0,1.0,3.0,80.0,,4.8,21.1,16.9,26.7
2022-07-22,C ,300.0,1.0,3.0,86.0,,7.4,21.6,17.4,25.6
2022-07-23,C ,320.0,0.0,2.0,88.0,0.1,2.4,21.4,18.9,25.6
2022-07-24,C ,300.0,0.0,3.0,93.0,7.5,4.0,20.9,19.0,24.4
2022-07-25,C ,320.0,1.0,3.0,90.0,20.4,2.7,21.7,19.2,26.0
2022-07-26,C ,340.0,0.0,2.0,87.0,,6.8,21.1,18.7,25.0
2022-07-27,C ,300.0,0.0,3.0,83.0,0.0,3.3,21.0,17.0,25.4
2022-07-28,C ,100.0,0.0,3.0,79.0,0.0,5.5,22.2,18.2,27.6
2022-07-29,C ,320.0,0.0,3.0,86.0,0.0,5.1,21.9,18.6,28.0
2022-07-30,C ,190.0,1.0,3.0,85.0,0.0,6.7,21.6,18.6,25.4
2022-07-31,C ,310.0,0.0,3.0,82.0,0.0,5.7,21.0,17.8,26.4
2022-08-01,C ,270.0,0.0,3.0,82.0,,5.7,21.8,17.4,26.4
2022-08-02,C ,320.0,0.0,3.0,82.0,,8.0,21.7,17.4,25.5
2022-08-03,C ,340.0,0.0,3.0,84.0,,3.6,22.2,18.8,26.2
2022-08-04,C ,330.0,1.0,3.0,90.0,,4.5,20.9,,24.4
2022-08-05,C ,340.0,1.0,4.0,92.0,2.6,3.1,21.0,18.3,25.4
2022-08-06,C ,320.0,0.0,2.0,82.0,,5.9,21.0,17.8,26.5
2022-08-07,C ,320.0,0.0,3.0,83.0,13.4,5.3,20.7,17.6,25.2
2022-08-08,C ,290.0,0.0,2.0,84.0,1.8,5.0,21.4,17.4,26.8
2022-08-09,C ,310.0,0.0,3.0,83.0,,9.1,21.8,17.4,27.0
2022-08-10,C ,300.0,1.0,2.0,87.0,,6.7,21.4,18.0,25.8
2022-08-11,C ,320.0,1.0,3.0,86.0,0.6,3.8,21.9,18.2,27.1
2022-08-12,C ,290.0,0.0,3.0,92.0,3.5,7.1,20.6,18.9,25.2
2022-08-13,C ,290.0,0.0,3.0,88.0,51.7,4.3,21.1,18.2,26.4
2022-08-14,C ,330.0,0.0,2.0,86.0,6.4,3.1,21.0,18.4,26.6
2022-08-15,C ,300.0,0.0,3.0,84.0,52.9,5.3,21.0,17.6,26.3
2022-08-16,C ,290.0,0.0,3.0,90.0,2.0,4.3,21.5,18.0,25.5
2022-08-17,C ,280.0,0.0,3.0,90.0,26.3,3.6,21.6,18.4,25.8
2022-08-18,C ,360.0,0.0,3.0,80.0,,4.9,21.3,18.0,26.4
2022-08-19,C ,320.0,1.0,4.0,78.0,,6.8,22.8,18.3,28.4
2022-08-20,C ,270.0,0.0,3.0,87.0,0.0,8.5,22.1,18.6,25.8
2022-08-21,C ,320.0,1.0,4.0,91.0,0.8,6.3,20.7,18.7,25.2
2022-08-22,C ,330.0,1.0,4.0,92.0,43.5,3.3,21.0,18.3,25.1
2022-08-23,C ,290.0,0.0,3.0,86.0,0.1,4.8,21.9,18.2,26.5
2022-08-24,C ,330.0,1.0,4.0,82.0,,5.7,22.1,18.6,26.8
2022-08-25,C ,320.0,1.0,4.0,84.0,0.0,6.7,20.9,17.6,25.8
2022-08-26,C ,310.0,1.0,3.0,86.0,,5.0,21.0,18.0,25.4
2022-08-27,C ,300.0,1.0,3.0,89.0,0.5,3.8,21.2,18.6,25.4
2022-08-28,C ,290.0,0.0,3.0,95.0,18.0,4.0,20.2,18.5,24.5
2022-08-29,C ,310.0,1.0,3.0,92.0,3.1,2.1,20.9,18.8,25.1
2022-08-30,C ,300.0,1.0,4.0,87.0,19.4,3.2,21.7,18.0,26.4
2022-08-31,C ,20.0,0.0,2.0,83.0,0.0,5.9,21.4,17.6,26.4
2022-09-01,C ,360.0,1.0,3.0,88.0,,5.9,21.9,18.4,25.8
2022-09-02,C ,290.0,0.0,3.0,87.0,0.2,2.3,21.5,18.8,26.5
2022-09-03,C ,300.0,0.0,4.0,88.0,2.0,3.0,21.3,18.4,26.3
2022-09-04,C ,310.0,1.0,4.0,86.0,7.5,4.7,21.7,18.9,27.2
2022-09-05,C ,310.0,0.0,3.0,89.0,6.4,5.6,21.8,19.0,26.1
2022-09-06,C ,280.0,1.0,4.0,83.0,7.6,3.0,22.6,19.2,28.1
2022-09-07,C ,310.0,1.0,3.0,88.0,,4.5,20.5,17.7,25.7
2022-09-08,C ,300.0,0.0,2.0,95.0,34.7,3.0,20.1,18.4,22.2
2022-09-09,C ,280.0,0.0,1.0,94.0,18.1,0.0,20.2,18.4,23.7
2022-09-10,C ,320.0,0.0,2.0,94.0,11.6,0.8,20.1,18.4,23.1
2022-09-11,C ,300.0,1.0,4.0,93.0,18.5,0.0,20.7,18.4,26.1
2022-09-12,C ,310.0,0.0,3.0,92.0,15.2,1.2,20.5,18.0,26.2
2022-09-13,C ,300.0,1.0,3.0,93.0,29.3,1.3,20.8,18.0,25.0
2022-09-14,C ,310.0,1.0,3.0,77.0,2.8,1.3,22.2,18.0,27.6
2022-09-15,C ,310.0,0.0,3.0,84.0,0.0,6.9,21.3,17.4,26.2
2022-09-16,C ,310.0,0.0,3.0,87.0,0.0,0.0,21.0,17.9,25.2
2022-09-17,C ,110.0,1.0,3.0,82.0,32.9,3.7,22.7,18.4,28.6
2022-09-18,C ,290.0,0.0,2.0,88.0,,5.6,21.8,19.0,25.4
2022-09-19,C ,110.0,0.0,3.0,80.0,,3.6,22.2,18.5,27.4
2022-09-20,C ,330.0,0.0,3.0,78.0,,,20.7,17.6,25.3
2022-09-21,C ,330.0,0.0,3.0,88.0,1.9,4.3,21.6,18.0,25.6
2022-09-22,C ,310.0,0.0,3.0,92.0,14.4,4.9,21.2,18.8,25.0
2022-09-23,C ,320.0,0.0,2.0,92.0,24.1,1.9,21.2,19.4,25.1
2022-09-24,C ,120.0,1.0,4.0,86.0,11.4,2.5,22.2,18.4,28.0
2022-09-25,C ,360.0,0.0,3.0,84.0,,6.5,22.1,18.0,26.4
2022-09-26,C ,320.0,0.0,2.0,87.0,,6.0,21.7,18.3,26.2
2022-09-27,C ,90.0,0.0,3.0,86.0,3.4,6.6,21.2,17.6,26.0
2022-09-28,C ,320.0,0.0,3.0,86.0,0.2,5.9,21.4,18.4,26.8
2022-09-29,C ,320.0,0.0,3.0,88.0,0.5,6.2,21.5,18.6,26.0
2022-09-30,C ,350.0,1.0,3.0,78.0,,4.2,22.5,19.3,26.4
2022-10-01,C ,310.0,1.0,4.0,84.0,0.2,6.0,22.3,19.6,27.0
2022-10-02,C ,340.0,0.0,3.0,90.0,4.6,5.7,21.4,19.0,24.2
2022-10-03,C ,280.0,0.0,3.0,92.0,7.2,0.9,21.3,19.6,25.2
2022-10-04,C ,10.0,0.0,2.0,94.0,49.2,3.2,21.2,18.6,24.0
2022-10-05,C ,310.0,0.0,1.0,91.0,6.1,1.6,21.4,19.6,23.8
2022-10-06,C ,340.0,0.0,3.0,93.0,,1.3,20.7,18.7,24.3
2022-10-07,C ,40.0,0.0,4.0,94.0,27.2,1.8,20.5,19.2,23.0
2022-10-08,C ,330.0,0.0,3.0,92.0,33.4,0.2,20.3,18.1,24.4
2022-10-09,C ,330.0,0.0,2.0,86.0,8.0,0.1,21.7,18.9,26.9
2022-10-10,C ,350.0,0.0,3.0,89.0,76.0,3.1,21.0,18.0,25.5
2022-10-11,C ,310.0,1.0,3.0,93.0,0.0,1.1,20.5,18.6,25.0
2022-10-12,C ,280.0,0.0,3.0,89.0,27.5,0.8,20.9,18.0,25.0
2022-10-13,C ,300.0,0.0,3.0,94.0,15.5,3.4,20.2,19.2,24.3
2022-10-14,C ,290.0,0.0,2.0,91.0,15.5,0.0,20.7,17.4,25.6
2022-10-15,C ,300.0,0.0,1.0,91.0,14.6,1.6,21.5,18.4,25.4
2022-10-16,C ,280.0,0.0,3.0,91.0,18.5,2.9,21.6,19.0,25.2
2022-10-17,C ,280.0,0.0,3.0,89.0,0.0,1.2,21.7,18.9,25.8
2022-10-18,C ,310.0,0.0,4.0,95.0,,0.0,20.8,19.4,25.0
2022-10-19,C ,330.0,0.0,3.0,93.0,32.8,0.6,21.0,18.7,23.6
2022-10-20,C ,330.0,0.0,3.0,92.0,8.4,0.0,21.4,19.0,25.2
2022-10-21,C ,20.0,0.0,2.0,91.0,6.8,1.3,21.3,19.3,25.2
2022-10-22,C ,280.0,0.0,4.0,89.0,29.6,0.5,21.7,19.2,25.7
2022-10-23,C ,310.0,1.0,3.0,89.0,28.6,2.8,22.0,19.0,25.7
2022-10-24,C ,270.0,1.0,3.0,81.0,1.1,3.5,22.2,19.1,26.4
2022-10-25,C ,240.0,0.0,2.0,89.0,1.2,4.8,21.0,19.5,25.7
2022-10-26,C ,330.0,0.0,4.0,86.0,76.6,0.7,21.9,18.9,26.6
2022-10-27,C ,280.0,0.0,3.0,84.0,0.7,0.2,21.0,17.8,26.2
2022-10-28,C ,220.0,1.0,3.0,69.0,0.0,2.3,22.5,17.8,27.0
2022-10-29,C ,320.0,0.0,3.0,77.0,0.0,6.5,22.3,18.4,27.0
2022-10-30,C ,310.0,1.0,3.0,74.0,,8.7,22.7,18.2,27.0
2022-10-31,C ,290.0,1.0,3.0,86.0,,7.7,21.5,17.9,25.7
2022-11-01,C ,290.0,0.0,3.0,86.0,0.1,4.7,22.1,19.0,26.2
2022-11-02,C ,300.0,1.0,3.0,80.0,0.0,3.4,22.4,18.0,27.0
2022-11-03,C ,340.0,1.0,3.0,91.0,24.3,6.5,21.6,19.6,25.3
2022-11-04,C ,0.0,0.0,0.0,92.0,4.3,2.3,21.6,19.0,25.0
2022-11-05,C ,310.0,0.0,4.0,90.0,15.6,2.3,21.7,18.5,26.4
2022-11-06,C ,240.0,0.0,3.0,90.0,15.7,4.8,21.7,18.6,25.4
2022-11-07,C ,350.0,0.0,2.0,95.0,0.1,0.6,20.8,19.2,25.0
2022-11-08,C ,320.0,0.0,2.0,93.0,57.0,1.6,20.4,17.4,24.0
2022-11-09,C ,360.0,0.0,3.0,91.0,7.5,0.1,21.0,18.4,25.0
2022-11-10,C ,320.0,1.0,4.0,89.0,0.2,1.5,21.5,19.6,26.5
2022-11-11,C ,250.0,0.0,3.0,79.0,1.0,2.4,22.8,19.7,26.4
2022-11-12,C ,350.0,0.0,3.0,92.0,2.2,3.0,20.8,18.8,24.7
2022-11-13,C ,290.0,0.0,1.0,91.0,16.5,0.2,20.7,18.6,23.9
2022-11-14,C ,330.0,1.0,3.0,91.0,18.2,1.2,21.6,18.8,26.6
2022-11-15,C ,310.0,0.0,3.0,88.0,17.2,3.1,21.4,19.2,24.5
2022-11-16,C ,350.0,0.0,3.0,85.0,0.0,0.4,21.7,19.2,25.9
2022-11-17,C ,0.0,0.0,0.0,93.0,16.0,1.7,20.2,19.8,22.1
2022-11-18,C ,300.0,1.0,3.0,91.0,9.6,0.0,21.1,18.6,25.8
2022-11-19,NW,330.0,1.0,6.0,88.0,19.4,1.9,21.4,19.0,24.4
2022-11-20,W ,200.0,1.0,3.0,76.0,1.0,2.9,22.7,19.4,26.7
2022-11-21,C ,290.0,0.0,2.0,77.0,0.0,6.5,23.4,20.0,27.5
2022-11-22,C ,290.0,1.0,3.0,82.0,0.0,5.3,22.0,18.4,27.2
2022-11-23,C ,310.0,1.0,4.0,84.0,,8.0,21.8,19.6,26.3
2022-11-24,C ,290.0,0.0,3.0,92.0,11.3,3.3,21.1,19.0,25.0
2022-11-25,C ,320.0,0.0,2.0,88.0,8.1,0.8,21.0,18.7,23.7
2022-11-26,C ,300.0,0.0,5.0,86.0,2.2,0.0,21.7,19.5,25.6
2022-11-27,C ,320.0,0.0,3.0,85.0,,0.0,21.4,18.0,24.7
2022-11-28,C ,320.0,0.0,3.0,90.0,1.5,1.0,21.3,19.0,25.1
2022-11-29,C ,290.0,0.0,3.0,85.0,26.4,0.9,22.0,18.4,26.6
2022-11-30,C ,340.0,0.0,2.0,85.0,7.8,5.7,21.2,18.0,26.0
2022-12-01,C ,260.0,1.0,3.0,89.0,9.7,2.6,21.6,18.4,26.3
2022-12-02,C ,320.0,0.0,4.0,94.0,0.8,3.2,20.6,19.6,23.4
2022-12-03,C ,300.0,1.0,5.0,91.0,14.0,0.1,20.8,18.2,25.5
2022-12-04,C ,350.0,0.0,2.0,93.0,17.7,3.1,21.0,18.3,24.2
2022-12-05,C ,290.0,0.0,3.0,94.0,9.8,1.4,21.2,18.3,25.8
2022-12-06,C ,310.0,0.0,3.0,92.0,4.4,1.1,21.3,18.7,25.6
2022-12-07,C ,310.0,1.0,3.0,93.0,34.2,3.4,21.2,18.2,24.7
2022-12-08,C ,310.0,1.0,4.0,91.0,19.5,1.2,21.8,18.8,25.4
2022-12-09,C ,360.0,0.0,3.0,92.0,1.3,0.8,19.9,19.0,23.6
2022-12-10,C ,300.0,0.0,3.0,81.0,20.8,1.0,21.7,18.2,26.3
2022-12-11,C ,330.0,0.0,2.0,93.0,2.5,0.5,20.5,18.1,24.0
2022-12-12,C ,360.0,0.0,4.0,92.0,12.5,0.8,20.9,18.0,24.9
2022-12-13,C ,310.0,0.0,2.0,94.0,3.4,1.3,20.8,18.6,25.1
2022-12-14,C ,360.0,0.0,3.0,89.0,7.0,0.1,21.6,19.0,25.5
2022-12-15,C ,270.0,0.0,2.0,86.0,0.7,2.1,21.9,19.4,26.0
2022-12-16,C ,320.0,1.0,3.0,86.0,16.5,4.3,21.5,19.0,26.5
2022-12-17,C ,330.0,1.0,4.0,86.0,34.7,3.8,21.9,,27.6
2022-12-18,C ,270.0,0.0,2.0,84.0,20.4,3.0,21.7,18.6,26.2
2022-12-19,C ,310.0,0.0,3.0,77.0,0.2,4.1,22.6,18.8,26.5
2022-12-20,C ,290.0,1.0,5.0,85.0,0.0,1.6,22.2,19.4,25.3
2022-12-21,C ,360.0,1.0,4.0,90.0,15.0,3.9,21.3,18.8,25.4
2022-12-22,C ,290.0,1.0,3.0,83.0,3.0,3.0,21.6,19.4,24.7
2022-12-23,C ,270.0,1.0,3.0,89.0,8.1,0.8,20.4,19.0,22.0
2022-12-24,C ,270.0,0.0,3.0,86.0,0.1,0.0,21.0,19.4,25.8
2022-12-25,C ,350.0,1.0,3.0,95.0,19.3,0.0,19.9,19.0,21.9
2022-12-26,C ,310.0,0.0,3.0,98.0,9.6,0.0,19.8,18.6,21.2
2022-12-27,C ,0.0,0.0,0.0,90.0,37.0,0.0,19.7,18.2,21.8
2022-12-28,C ,280.0,0.0,3.0,95.0,10.9,0.0,19.4,17.8,20.9
2022-12-29,C ,300.0,1.0,4.0,96.0,24.4,0.0,19.4,18.7,21.0
2022-12-30,C ,290.0,0.0,3.0,99.0,66.7,0.0,19.1,18.3,20.0
2022-12-31,C ,300.0,1.0,4.0,98.0,4.5,0.0,19.3,19.0,19.6
2023-01-01,C ,270.0,1.0,3.0,93.0,31.4,0.0,19.6,17.8,21.7
2023-01-02,C ,330.0,1.0,4.0,96.0,1.6,0.0,20.2,17.6,22.0
2023-01-03,C ,270.0,0.0,4.0,96.0,4.1,0.6,19.5,18.4,22.1
2023-01-04,C ,320.0,1.0,4.0,90.0,10.8,0.0,20.4,18.4,23.0
